0007370     0,022471847    0,0027372316    0,0032738324    -0,027869882
0007410    0,0028405646    0,0032305703     -0,02866187    -0,041303568
0007430    -0,079926394     0,021728387     0,020305607      0,00296542
0007450     -0,02015329     0,020801587    0,0029505158    -0,020665415
0007470     -0,03417687     -0,08250177     0,018981384     0,012338819
0007510   -0,0010421326     -0,01286518     0,012776537   -0,0010895572
0007530    -0,013283219     -0,05215688    -0,077540055     0,033629768
0007550      0,01989997    0,0066654645     -0,04034445      0,02023624
0007570    0,0067064045    -0,040925615    -0,051635582      -0,0800025
0007610     0,035500314      0,02534238    0,0039097117     -0,04291724
0007630     0,025643364    0,0039848983     -0,04342766      -0,0448621
0007650    -0,082329825     0,033843108      0,02472883    0,0028599747
0007670    -0,029744893     0,025149224    0,0029172152    -0,030248433
0007710    -0,032892425     -0,08241738     0,028233206      0,01711817
0007730    0,0006172608    -0,015419176     0,017636314    0,0005827032
0007750    -0,015940912     -0,05683644      -0,0802346     0,045019686
0007770     0,034020707     0,007925538      -0,0371862     0,034290943
0010010     0,008043811     -0,03767615     -0,06174829    -0,080297545
0010030      0,05604926      0,01777241    0,0019420758     -0,03804715
0010050     0,018189702     0,002200959    -0,038353518    -0,064654306
0010070     -0,06111933      0,06239278      0,00619238    -0,018693782
0010110    -0,010654752     0,006192225     -0,01788542    -0,010317299
0010130    -0,047293525     -0,07396249     -0,04353278     0,027663948
0010150     0,005332038     0,028127551     0,028040618    0,0053439075
0010170     0,028583478     -0,06500447     -0,08214552    -0,062811896
0010210    0,0074746646     0,016159331     0,032462914     0,007657062
0010230     0,016339634     0,032931954     -0,06396335     -0,06083145
0010250    -0,059043214     0,022320306    -0,016399972     0,019535633
0010270     0,022369824    -0,015578687     0,019470675    -0,045947865
0010310     -0,06635906     -0,03475877     0,018805116   -0,0068020006
0010330     0,030645039     0,019118022   -0,0069680307     0,031083327
0010350     -0,05921971     -0,06122528    -0,055381026     0,031204704
0010370    -0,012878934     0,021867229     0,031229008    -0,012523833
0010410     0,021801045     -0,05280999     -0,07070435     -0,05590302
0010430     0,019366847     0,005152003     0,019172553      0,01953139
0010450     0,005292935     0,019276693    -0,044003747     -0,07745747
0010470     -0,03875778     0,022351291    0,0029582402     0,025893401
0010510     0,022817291    0,0028813723      0,02640617     -0,04097674
0010530     -0,08243968     -0,02770397     0,018693184   0,00058170385
0010550     0,013764773     0,019141592    0,0006058934     0,014266058
0010570     -0,02886459     -0,08258852      -0,0174379     0,008229273
0010610   -9,033595e-05     0,006982252     0,008653443  -0,00018534588
0010630    0,0073647206     -0,04025908     -0,08246034    -0,018898632
0010650     0,011004254  -0,00023855479     0,010067601     0,011459095
0010670  -0,00027304437     0,010497895     -0,04719224     -0,08236556
0010710   -0,0141176535     0,013065178  -0,00031283908     0,009975946
0010730     0,013426039  -0,00035746343     0,010350232    -0,042129435
0010750     -0,08256603     -0,01285971       0,0140121  -0,00066705316
0010770     0,012457288    0,0144573655   -0,0007273194     0,012818927
0011010     -0,04662328     -0,07718992    -0,008630412     0,011488649
0011030    0,0037662291     0,015219188      0,01178802    0,0036820392
0011050     0,015454261    -0,052061602     -0,08247736    -0,010022866
0011070     0,016516212    0,0010418866      0,00866406     0,016723357
0011110   0,00097301265     0,008918451    -0,062169634     -0,08249928
0011130   -0,0028416826    0,0027916112   -0,0010988036   -0,0036377432
0011150    0,0027943784   -0,0011922265   -0,0035317903    -0,038826454
0011170      -0,0797584    0,0072568757     0,020388365    0,0040274556
0011210    -0,006462496     0,020761441    0,0039095636   -0,0066494932
0011230     -0,06697929    -0,080476195    0,0131342495   -0,0013079334
0011250  -0,00079355185    -0,014476389   -0,0013837228  -0,00089999835
0011270    -0,014900193    -0,047599867     -0,08248082     0,012579008
0011310     0,009468448  -0,00052302284    -0,009745436    0,0098092165
0011330   -0,0005843131    -0,010070041     -0,03615947     -0,07974518
0011350     0,008937712     0,022281151   0,00042192728    -0,011767422
0011370     0,022708746   0,00033603492     -0,01204458    -0,038059488
0011410     -0,07879529     0,016478743     0,021093039    0,0033182919
0011430     -0,01794498     0,021574076    0,0032111558    -0,018387485
0011450     -0,03189539     -0,07908923     0,016940651     0,020722205
0011470    0,0010475958    -0,019183151     0,021192588     0,000910538
0011510    -0,019545645     -0,06261419     -0,08006202     0,035691515
0011530     0,014641557   0,00014080678    -0,036633167     0,014778402
0011550   0,00020076573    -0,037335865    -0,055260785     -0,08004346
0011570     0,036554474     0,025436921    0,0070258966    -0,045097068
0011610     0,025738958    0,0071007553    -0,045734107     -0,06519952
0011630      -0,0641997     0,052034255     0,004254821    -0,017018944
0011650    -0,020621564    0,0042898403    -0,016687866    -0,020761076
0011670    -0,058086783     -0,06397171     0,046992913      0,02027688
0011710    -0,007942935    -0,027352702      0,02028733     -0,00785977
0011730     -0,02753821    -0,058672395     -0,06480718     0,039932925
0011750     0,007348848     -0,00965215    -0,043181155    0,0074443924
0011770    -0,009688685    -0,043637164    -0,064942345      -0,0624171
0012010     0,060111046    0,0074393544    0,0010726213    -0,015077293
0012030    0,0076042814    0,0018489843    -0,015004603     -0,06482966
0012050     -0,08206169     0,056164578     0,008157117    0,0142124845
0012070    -0,035485186     0,008257328     0,014414024     -0,03602059
0012110    -0,061979815     -0,06765675      0,04987128    0,0045354525
0012130    0,0021170971    -0,029761387     0,004578167    0,0024879375
0012150    -0,029992709    -0,061748125     -0,08076568     -0,06660934
0012170     0,006239023    0,0052189156     0,010500329    0,0065196073
0012210     0,005250157     0,010666005      -0,0452324     -0,08237077
0012230     -0,04354154     0,022804994    0,0046029636     0,031746287
0012250     0,023236824     0,004664776     0,032168426     -0,06048596
0012270     -0,08222928    -0,051577076     0,028905753     0,009580595
0012310     0,029242191     0,028858747    0,0097480435     0,029735098
0012330    -0,056872457     -0,08230849    -0,052513883      0,03105161
0012350      0,00939984     0,027577544     0,031166643     0,009555092
0012370     0,028021973     -0,04631832     -0,07080135     -0,04221096
0012410     0,024257125  -0,00034536846      0,03148297     0,024611294
0012430  -0,00034909195     0,031989906     -0,04738092    -0,070173346
0012450    -0,048860233     0,022160085    -0,003702535     0,022530077
0012470     0,022466589   -0,0036582714      0,02295205     -0,05423994
0012510     -0,06734914    -0,043240044      0,01812521    -0,014403948
0012530      0,03726894     0,018338343     -0,01453632     0,037628725
0012550     -0,05671797     -0,06987214    -0,055571977     0,016864235
0012570    0,0047080866     0,016141701     0,016930908    0,0049211057
0012610     0,016133811    -0,041414667     -0,06519405    -0,037876308
0012630     0,027962692     -0,00985414      0,02842095     0,028378565
0012650    -0,010110621     0,028978335     -0,05675056     -0,06261766
0012670      -0,0325094     0,014222624    -0,004460624     0,027282858
0012710    0,0143150315   -0,0045648194      0,02775287    -0,053928666
0012730     -0,06278432    -0,029651674     0,014772249   -0,0060675805
0012750     0,023794549     0,014913121   -0,0061621917     0,024293019
0012770     -0,05654506    -0,065029494    -0,024595756     0,013401764
0013010   -0,0067560445     0,025082005     0,013514254   -0,0069163167
0013030      0,02558877    -0,059209775     -0,06308493    -0,018777791
0013050    0,0108240815   -0,0010092333     0,019883765      0,01092382
0013070   -0,0011566166     0,020352134     -0,06129321     -0,06072361
0013110    -0,027286416    0,0026262808   -0,0021717004     0,022211531
0013130    0,0027572592   -0,0022505342     0,022781868     -0,06451344
0013150     -0,05949375    -0,018320188    0,0029363742     0,009899687
0013170     0,011846335     0,002975673     0,009809645     0,012336044
0013210    -0,053999618      -0,0599782      0,02407041     0,013387589
0013230    0,0013637255    -0,019237049     0,013563005    0,0011965026
0013250    -0,019790104     -0,06114528    -0,059834514     0,019854594
0013270     0,005084638   0,00097380945    -0,021870581    0,0051734224
0013310    0,0007558919    -0,022334151    -0,052365717     -0,06009772
0013330     0,026419152     0,017255997   0,00023668149     -0,02964994
0013350     0,017517861   -9,084761e-06    -0,030264027    -0,045429036
0013370     -0,06039251     0,030850973     0,015821854     -0,00321046
0013410    -0,020911233     0,016236585   -0,0035394446    -0,021541607
0013430     -0,04889766     -0,06059325     0,031863857     0,020836992
0013450   -0,0027947582    -0,029566934     0,020994874   -0,0031319987
0013470    -0,030076709     -0,05612254     -0,06135508     0,045037497
0013510     0,019754136   -0,0088741025    -0,030555869     0,019878078
0013530    -0,009023232    -0,030578665    -0,059293333     -0,07432218
0013550      0,05210543     0,025709989     0,015043516     -0,03077521
0013570     0,025916826      0,01530814    -0,030931342     -0,06245689
0013610    -0,060962774     0,041660305     0,014060675    -0,017166203
0013630     -0,03329802     0,013983611    -0,017190047    -0,033417106
0013650    -0,056000426     -0,07301469     0,046753176      0,03115012
0013670     0,020599782    -0,031230338      0,03138159     0,020770278
0013710    -0,031721056      -0,0579466     -0,07454425     0,048790734
0013730     0,033518236     0,013557072    -0,030090446       0,0336698
0013750     0,013878197    -0,030350938     -0,06132574      -0,0822901
0013770     0,051919255     0,018118551     0,011572644    -0,035341192
0014010      0,01838668     0,011719436    -0,035550904    -0,059620693
0014030    -0,082243726     0,044577204      0,04138298     0,011638423
0014050     -0,03474372     0,041562516     0,011754634     -0,03522018
0014070    -0,038110074     -0,08246277     0,032413673     0,017130604
0014110    0,0023486237    -0,025376117     0,017680999    0,0023510302
0014130    -0,025884219     -0,06472439    -0,077825725     0,066656105
0014150     0,014867824      0,00574915    -0,015483607     0,014277884
0014170    0,0061970977     -0,01549178    -0,060674187     -0,06111716
0014210    -0,058726948     0,013936959    -0,009913355     0,020910094
0014230      0,01383177     -0,00921634     0,020870876     -0,06145351
0014250    -0,061795082     -0,06495556     0,010481847   -0,0036666286
0014270    0,0073831547     0,010584987   -0,0027708246    0,0075127985
0014310     -0,06466018    -0,060483914     -0,06166117    0,0105869165
0014330    -0,022347797     0,016174579     0,010465769     -0,02142645
0014350     0,016202226    -0,056380983     -0,08003127      -0,0479986
0014370     0,026333924    0,0050278823     0,032732975      0,02649052
0014410     0,005234889     0,032978088     -0,06510784     -0,06510666
0014430    -0,058575213     0,005438883   -0,0026265432     0,015924381
0014450     0,005536856   -0,0020348497     0,015968218    -0,051902007
0014470     -0,08016216    -0,042455606     0,023519944     0,003368923
0014510      0,02928328     0,023697928    0,0034511038     0,029721683
0014530     -0,05568931       -0,072524    -0,049835578     0,016655125
0014550     0,005190667     0,027183853     0,016773477    0,0054310467
0014570     0,027532965     -0,06237171     -0,06748258    -0,050622843
0014610     0,009671756   -0,0058224825      0,03121486     0,009715943
0014630    -0,005542325      0,03135944     -0,05357126    -0,067688264
0014650    -0,049441896      0,01588415     -0,00769064      0,02242068
0014670     0,016003173    -0,007685231     0,022594118    -0,061802097
0014710     -0,06336967    -0,038890228    0,0010046688    -0,015026371
0014730      0,03804544    0,0010414142   -0,0149906855     0,038399596
0014750     -0,05042512     -0,08000863      -0,0266901      0,01785337
0014770    0,0018372356     0,025214013     0,018160565    0,0018527366
0015010     0,025725601    -0,040230274     -0,07983906    -0,011159149
0015030      0,01972159   0,00090344116     0,010300913     0,020085102
0015050   0,00085023744     0,010581486    -0,062094573     -0,08005405
0015070    -0,018537546     0,014190879   -0,0006198211     0,024764331
0015110     0,014388312  -0,00070693146     0,025408957     -0,06506533
0015130     -0,08224686   -0,0035730074    0,0020718803   -0,0019095441
0015150   -0,0041644685    0,0020803988   -0,0020112963    -0,004023659
0015170     -0,04675044    -0,082433425  -0,00078556075     0,012027509
0015210     3,09029e-05    0,0015537752     0,012368423  -3,7710226e-05
0015230     0,001595766    -0,048741993     -0,08234534     0,004243637
0015250     0,013376767    0,0021741984    -0,006355307     0,013691464
0015270    0,0021063527   -0,0065323273    -0,041870475      -0,0740524
0015310     0,010166689     0,027606308    0,0048475987    -0,021735076
0015330      0,02803969    0,0047482587     -0,02203795    -0,055849217
0015350     -0,08242154     0,022752604     0,007386696    0,0014415907
0015370    -0,030925008     0,007657092    0,0014435642    -0,031461116
0015410    -0,044010516    -0,080015704     0,019485213     0,021512745
0015430    0,0037434099     -0,02150146     0,021904368     0,003727103
0015450    -0,021950524     -0,06566398    -0,073902406     0,031164303
0015470     0,005018172    0,0016046551    -0,032883607    0,0051212367
0015510    0,0016086188     -0,03357525    -0,058614314     -0,06854794
0015530      0,04587677     0,013092088     0,008081001     -0,02799084
0015550     0,013121679     0,008212857    -0,028357549     -0,06558103
0015570      -0,0705009     0,045600746     0,008429942   -0,0003468309
0015610     -0,03845588     0,008587476  -0,00013958472     -0,03895346
0015630     -0,05875671    -0,073938705      0,04110788      0,01387998
0015650     0,008050284    -0,041269004     0,014134636     0,008162815
0015670    -0,041818023    -0,046838187     -0,07992706      0,03354102
0015710     0,026089186     0,005128197    -0,035978306     0,026470367
0015730    0,0051762117     -0,03647951     -0,06537664     -0,06850259
0015750     0,055167507     0,008610574   0,00038081757     -0,02211882
0015770     0,008790078   0,00090132223    -0,022316288    -0,053443976
0016010    -0,082368046     0,037976906     0,027792351    0,0058006993
0016030    -0,037208583     0,028126087     0,005890688    -0,037744872
0016050     -0,06531396    -0,067312256      0,05828233     0,008021193
0016070    0,0019829758    -0,018294008     0,008152891    0,0025525966
0016110    -0,018422835     -0,05944695     -0,07464691     0,059567492
0016130     0,025599657     0,008547416    -0,029052332     0,025770444
0016150     0,008622542    -0,029033449     -0,06342214    -0,061298806
